V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
9966,15.279,NA,20,4.138,61,85,49,101,59,1396.1,0,15.915,98,+
9967,11.459,88,NA,5.093,NA,82,68,101,NA,0,0,9.5493,NA,+
9968,11.141,87,20,NA,NA,NA,NA,101,59,0,0,14.324,98,+
9969,9.8676,NA,90,3.1831,NA,96,49,101,59,0,0,12.732,98,+
9970,20.69,80,29,5.093,61,34,NA,101,59,0,0,12.732,98,+
9971,14.961,80,63,4.4563,61,34,49,NA,59,NA,0,NA,NA,+
9972,9.231,80,4,2.5465,61,96,49,101,59,NA,0,12.732,98,+
9973,14.006,36,81,4.7746,61,82,49,101,59,0,0,12.732,98,+
9974,15.597,92,63,4.4563,28,NA,99,21,37,2365,0,12.732,98,+
9975,9.5493,80,42,2.8648,65,96,68,101,59,0,NA,14.324,98,+
9976,10.186,80,20,NA,NA,NA,49,NA,59,0,0,19.099,98,+
9977,15.915,80,90,3.1831,61,26,49,101,59,0,600.65,11.141,98,+
9978,11.141,80,20,4.138,61,85,NA,101,59,0,NA,16.552,98,+
9979,9.5493,80,20,4.138,NA,NA,49,21,59,0,0,13.369,98,+
9980,NA,80,90,NA,61,26,49,101,59,NA,0,12.732,NA,+
9981,14.642,80,20,4.138,61,34,NA,101,59,4782.3,0,NA,NA,+
9982,12.414,80,20,4.138,NA,85,NA,101,59,NA,0,15.915,98,+
9983,NA,NA,20,4.138,61,34,49,101,59,0,0,NA,NA,+
9984,13.687,NA,20,4.138,61,82,49,101,59,0,629.3,15.915,98,+
9985,8.2761,80,NA,4.138,NA,26,49,NA,NA,0,0,12.732,98,+
9986,11.459,80,NA,2.8648,61,NA,49,101,59,0,0,15.915,98,+
9987,12.096,80,19,3.5014,61,34,49,101,59,0,0,14.324,98,+
9988,15.915,80,NA,2.8648,61,96,49,101,59,NA,0,15.915,NA,+
9989,NA,80,20,4.138,61,NA,49,101,59,0,0,12.732,98,+
9990,15.915,NA,81,4.7746,61,34,49,NA,NA,NA,0,NA,98,+
9991,NA,92,81,4.7746,61,82,49,101,59,0,629.3,22.282,98,+
9992,NA,80,20,4.138,61,85,49,101,NA,0,0,17.507,98,+
9993,14.642,80,42,2.8648,61,NA,NA,NA,37,0,0,12.732,98,+
9994,14.642,57,90,3.1831,61,NA,NA,101,59,NA,NA,12.096,98,+
9995,16.234,80,42,2.8648,61,58,49,101,59,1396.1,0,12.732,98,+
9996,19.417,80,90,3.1831,61,14,49,101,NA,2447.2,0,12.732,98,+
9997,11.141,80,20,4.138,61,34,49,101,59,1396.1,0,14.961,98,+
9998,NA,80,42,2.8648,28,94,68,NA,37,0,0,15.915,NA,+
9999,14.961,NA,20,NA,65,85,NA,101,59,0,0,NA,98,+
10000,NA,80,81,4.7746,61,34,103,101,37,4782.3,0,14.961,98,+
10001,NA,80,20,4.138,61,NA,49,101,59,987.72,0,12.732,98,+
10002,16.87,80,90,NA,61,82,49,NA,59,4782.3,0,NA,98,+
10003,17.825,87,NA,1.2732,61,26,49,101,59,NA,NA,15.915,98,+
10004,14.324,88,NA,3.1831,61,26,49,NA,59,0,472.69,12.732,98,+
10005,13.687,80,20,4.138,61,35,NA,NA,NA,0,0,15.915,98,+
10006,NA,80,18,NA,61,96,103,101,NA,0,472.69,11.777,98,+
10007,15.915,87,NA,3.1831,NA,NA,49,101,NA,NA,0,31.513,98,+
10008,13.051,NA,42,2.8648,61,34,49,NA,59,NA,0,12.732,NA,+
10009,10.823,80,NA,NA,61,34,49,101,59,0,NA,12.732,98,+
10010,NA,80,20,NA,65,82,68,NA,59,4313.1,NA,NA,98,+
10011,15.279,80,20,4.138,61,96,49,101,NA,0,NA,14.324,98,+
10012,21.963,80,20,NA,102,82,68,101,59,0,NA,12.732,98,+
10013,16.234,80,20,4.138,61,82,49,101,59,0,0,12.732,98,+
10014,9.8676,80,NA,3.1831,61,26,49,101,59,0,0,17.507,98,+
10015,13.687,80,20,4.138,61,34,49,101,NA,987.72,0,12.732,98,+
10016,14.961,NA,63,4.4563,NA,34,68,101,NA,NA,0,15.915,98,+
10017,15.597,80,NA,NA,61,85,49,NA,NA,0,0,14.324,98,+
10018,9.5493,80,20,4.138,NA,34,103,101,37,0,NA,12.732,98,+
10019,12.414,80,20,4.138,61,NA,49,101,59,NA,NA,12.732,98,+
10020,18.462,88,NA,2.8648,61,34,49,101,59,0,0,NA,98,+
10021,14.006,92,63,NA,61,82,49,101,59,0,0,12.732,NA,+
10022,13.687,80,19,3.5014,NA,14,103,101,37,0,NA,12.732,98,+
10023,12.096,80,20,4.138,61,85,49,101,59,0,0,15.915,98,+
10024,NA,80,NA,NA,61,82,49,101,59,31831,0,15.915,98,+
10025,9.5493,NA,90,3.1831,61,34,49,101,59,4782.3,NA,19.099,98,+
10026,NA,NA,18,3.8197,28,34,68,101,59,NA,NA,12.732,NA,+
10027,12.096,87,20,4.138,61,85,NA,101,59,NA,0,12.732,98,+
10028,11.141,80,20,4.138,65,82,68,NA,37,NA,0,NA,75,+
10029,14.324,80,63,4.4563,61,34,NA,101,59,0,605.43,15.915,98,+
10030,NA,57,NA,NA,61,83,NA,101,NA,0,0,15.279,98,+
10031,NA,NA,90,3.1831,61,85,NA,NA,59,0,0,12.732,98,+
10032,14.006,88,81,4.7746,61,NA,49,101,59,0,0,19.099,98,+
10033,14.642,80,NA,4.138,61,34,49,101,NA,0,NA,12.732,NA,+
10034,NA,88,19,3.5014,61,NA,NA,101,NA,0,0,NA,98,+
10035,22.282,57,63,NA,NA,82,99,101,37,2513.4,0,15.915,98,+
10036,8.5944,80,20,4.138,61,NA,NA,101,37,0,NA,12.732,NA,+
10037,NA,57,42,2.8648,61,26,49,101,59,0,0,12.732,27,+
10038,NA,57,20,4.138,61,83,49,NA,59,0,605.43,NA,98,+
10039,NA,80,NA,4.138,61,82,49,NA,NA,NA,0,12.732,98,+
10040,13.687,36,63,4.4563,NA,82,49,101,59,0,0,12.732,98,+
10041,13.687,36,20,NA,28,34,NA,101,NA,0,0,12.732,98,+
10042,NA,NA,42,2.8648,61,26,49,101,59,0,0,NA,NA,+
10043,14.324,80,20,4.138,61,82,49,101,59,0,0,15.915,98,+
10044,18.78,88,42,2.8648,NA,NA,49,101,59,NA,0,12.732,98,+
10045,16.234,88,42,NA,65,35,NA,101,59,2741.9,0,12.732,NA,+
10046,16.87,80,18,3.8197,NA,85,49,101,59,0,0,25.465,98,+
10047,NA,80,20,4.138,61,34,49,101,59,NA,0,12.732,98,+
10048,13.687,57,90,3.1831,61,26,49,NA,59,0,NA,12.732,NA,+
10049,7.6394,88,7,NA,61,NA,49,101,59,0,605.43,12.732,98,+
10050,NA,80,42,2.8648,61,58,49,101,59,1396.1,0,12.732,98,+
10051,10.186,80,81,NA,61,85,49,101,59,4782.3,NA,19.099,98,+
10052,NA,36,81,4.7746,65,82,68,101,37,0,NA,20.69,98,+
10053,15.915,36,NA,3.1831,61,NA,49,101,59,0,0,12.732,98,+
10054,10.823,80,90,3.1831,61,94,49,NA,NA,0,0,26.738,98,+
10055,19.099,88,42,2.8648,61,26,49,101,NA,0,472.69,15.915,98,+
10056,7.3211,80,3,2.2282,65,26,NA,NA,59,4565.8,0,12.732,100,+
10057,10.186,80,NA,1.9099,61,NA,49,101,59,0,0,25.465,98,+
10058,NA,NA,NA,3.1831,61,NA,49,101,NA,0,0,14.324,98,+
10059,10.186,NA,42,2.8648,NA,26,49,101,59,0,0,12.732,98,+
10060,13.369,NA,19,3.5014,NA,NA,49,101,59,0,NA,NA,98,+
10061,11.459,88,20,4.138,28,71,NA,21,59,0,0,14.324,98,+
10062,NA,80,90,3.1831,61,94,49,101,59,0,0,NA,98,+
10063,9.231,88,42,NA,61,NA,49,NA,59,NA,0,12.732,98,+
10064,11.459,80,NA,4.138,61,85,49,NA,59,0,0,13.369,98,+
10065,8.5944,80,42,2.8648,61,NA,49,NA,59,0,0,NA,98,+
10066,NA,80,90,3.1831,NA,34,49,101,59,0,0,26.738,98,+
10067,13.051,88,19,3.5014,61,35,49,101,59,0,0,NA,98,+
10068,11.777,NA,20,NA,61,82,103,101,NA,NA,0,9.5493,98,+
10069,NA,80,2,1.9099,61,NA,49,101,59,0,0,12.732,98,+
10070,NA,80,19,NA,61,82,49,17,59,0,0,11.459,NA,+
10071,15.279,57,42,2.8648,61,26,49,101,59,0,0,12.732,NA,+
10072,25.465,NA,81,4.7746,61,NA,49,NA,59,3375.7,0,NA,98,+
10073,NA,NA,63,NA,NA,82,49,101,59,NA,NA,11.777,98,+
10074,NA,88,63,4.4563,61,35,49,101,59,0,0,12.732,NA,+
10075,15.279,57,63,NA,28,34,99,21,37,3043.7,0,12.732,98,+
10076,16.552,87,81,4.7746,NA,82,49,69,59,31831,NA,20.69,NA,+
10077,NA,92,29,5.093,61,82,49,101,59,NA,NA,NA,98,+
10078,8.2761,80,20,4.138,61,96,49,101,59,0,0,12.732,98,+
10079,NA,57,20,4.138,61,82,NA,101,37,0,0,15.915,98,+
10080,17.825,92,NA,NA,61,96,49,101,59,0,0,12.096,NA,+
10081,14.642,92,18,3.8197,28,NA,99,101,59,0,718.74,12.096,98,+
10082,9.5493,80,20,NA,NA,34,NA,101,59,31831,0,15.915,NA,+
10083,13.051,87,20,NA,61,85,49,101,59,2447.2,0,14.324,98,+
10084,15.915,NA,63,4.4563,61,34,49,101,59,NA,0,19.099,NA,+
10085,14.961,80,90,NA,61,NA,103,NA,37,0,0,12.732,98,+
10086,NA,88,NA,2.8648,61,85,49,101,59,NA,0,20.69,NA,+
10087,15.915,57,NA,4.138,NA,NA,68,NA,NA,0,0,12.732,98,+
10088,NA,80,42,2.8648,61,58,49,101,59,0,0,15.915,98,+
10089,17.189,80,NA,4.138,28,NA,68,NA,NA,0,0,NA,98,+
10090,NA,92,NA,3.5014,61,94,49,101,59,0,0,15.279,98,+
10091,16.552,36,NA,NA,61,83,49,101,59,0,0,14.324,98,+
10092,15.597,92,42,2.8648,NA,NA,49,101,59,0,0,NA,NA,+
10093,11.459,80,42,NA,NA,85,49,NA,59,2447.2,0,12.732,98,+
10094,10.504,80,63,4.4563,61,82,49,101,59,0,0,10.504,98,+
10095,17.507,80,20,NA,61,34,49,101,59,4782.3,0,15.279,98,+
10096,11.459,NA,42,NA,61,14,103,101,37,0,0,12.732,98,+
10097,NA,80,2,1.9099,61,58,49,101,NA,0,0,12.732,98,+
10098,NA,80,42,2.8648,61,26,49,101,59,4782.3,0,12.732,98,+
10099,19.417,NA,7,1.2732,61,NA,49,101,59,0,0,12.732,98,+
10100,12.414,80,20,4.138,61,96,49,101,59,4782.3,NA,31.513,98,+
10101,NA,57,19,3.5014,65,83,68,NA,NA,0,0,12.732,98,+
10102,NA,80,42,NA,102,85,68,101,37,0,0,NA,98,+
10103,NA,80,81,NA,61,82,49,NA,59,6382.4,0,22.918,98,+
10104,10.823,NA,29,5.093,65,82,68,NA,59,NA,0,12.732,93,+
10105,10.823,80,42,2.8648,NA,34,49,101,59,0,0,19.099,NA,+
10106,11.141,80,42,2.8648,61,34,49,101,NA,NA,0,NA,98,+
10107,18.462,80,42,2.8648,28,NA,NA,NA,37,0,0,NA,98,+
10108,14.961,88,NA,2.8648,61,85,49,101,59,NA,0,23.873,NA,+
10109,NA,NA,20,4.138,61,34,49,101,59,1396.1,0,15.915,98,+
10110,11.141,87,42,2.8648,NA,34,49,101,59,NA,NA,15.915,98,+
10111,14.642,88,42,NA,61,85,49,21,NA,0,0,19.099,98,+
10112,21.963,87,20,4.138,NA,34,NA,NA,59,2042.9,0,14.324,98,+
10113,9.8676,80,NA,NA,NA,85,NA,101,59,0,NA,12.732,98,+
10114,11.777,57,20,4.138,61,NA,49,101,59,1648.2,NA,12.732,98,+
10115,11.777,80,42,NA,61,85,49,101,59,4782.3,0,19.099,98,+
10116,9.8676,NA,42,2.8648,61,14,49,15,59,0,0,12.732,NA,+
10117,14.642,80,20,4.138,NA,34,68,101,59,0,0,17.507,NA,+
10118,NA,80,63,NA,61,34,49,NA,NA,0,0,17.507,98,+
10119,10.504,88,20,4.138,61,NA,NA,101,59,0,0,12.732,98,+
10120,10.504,80,42,2.8648,61,NA,49,101,59,0,0,NA,98,+
10121,16.87,36,42,2.8648,61,14,103,101,37,2447.2,0,11.141,98,+
10122,14.324,80,42,2.8648,28,26,68,17,59,NA,0,12.732,98,+
10123,NA,80,20,4.138,61,82,49,NA,59,0,0,12.732,98,+
10124,11.459,80,20,4.138,61,85,49,NA,59,0,NA,12.732,98,+
10125,13.051,88,81,4.7746,61,82,49,101,59,0,629.3,19.099,NA,+
10126,14.961,NA,63,4.4563,NA,NA,49,101,59,NA,0,NA,98,+
10127,NA,80,90,3.1831,65,71,68,101,37,0,NA,13.051,NA,+
10128,12.732,87,20,NA,NA,NA,NA,101,59,0,0,12.732,NA,+
10129,13.369,80,29,NA,65,82,68,101,59,0,0,11.459,98,+
10130,11.459,NA,NA,NA,61,82,49,101,59,0,0,14.324,98,+
10131,18.144,80,20,4.138,NA,85,49,101,59,0,605.43,12.732,98,+
10132,11.141,80,NA,3.1831,61,85,49,101,59,0,0,17.507,NA,+
10133,10.823,87,90,3.1831,61,85,49,101,NA,0,NA,19.099,NA,+
10134,14.006,80,20,4.138,61,34,NA,21,NA,0,0,11.141,98,+
10135,NA,80,19,3.5014,NA,58,49,101,59,NA,0,NA,98,+
10136,NA,80,20,4.138,61,34,NA,NA,37,0,0,15.915,98,+
10137,9.5493,80,90,3.1831,61,NA,49,101,59,0,0,NA,98,+
10138,12.732,80,18,3.8197,61,34,49,101,NA,0,0,15.915,NA,+
10139,11.777,80,42,2.8648,NA,96,49,NA,59,0,NA,12.732,98,+
10140,20.69,NA,19,3.5014,61,NA,49,101,59,0,0,15.915,NA,+
10141,9.5493,88,90,3.1831,61,14,103,101,37,0,0,17.507,98,+
10142,10.186,80,NA,4.7746,61,NA,NA,17,37,4782.3,0,15.915,98,+
10143,NA,80,19,3.5014,61,NA,49,NA,59,987.72,NA,15.279,98,+
10144,NA,57,20,4.138,61,34,49,21,59,0,NA,15.915,98,+
10145,17.507,57,NA,2.8648,28,NA,NA,NA,37,0,0,12.732,98,+
10146,28.648,80,20,4.138,61,85,NA,NA,NA,2987.7,0,4.7746,98,+
10147,NA,80,42,2.8648,61,NA,49,NA,59,0,NA,12.732,98,+
10148,20.054,87,90,3.1831,NA,NA,49,NA,59,NA,0,14.324,98,+
10149,10.823,NA,81,4.7746,NA,82,68,101,37,0,0,19.099,98,+
10150,NA,NA,NA,NA,NA,NA,49,101,59,0,0,20.69,98,+
10151,13.369,87,42,2.8648,61,85,49,101,59,NA,0,13.687,98,+
10152,10.186,80,81,4.7746,61,82,49,101,59,NA,NA,19.099,98,+
10153,13.687,80,20,4.138,28,85,NA,101,59,0,0,14.006,98,+
10154,9.231,80,90,3.1831,61,26,NA,NA,59,NA,NA,NA,NA,+
10155,13.051,NA,90,3.1831,61,26,49,101,59,0,0,12.732,NA,+
10156,18.462,NA,NA,4.138,61,58,49,101,59,0,NA,12.732,NA,+
10157,10.186,80,20,4.138,61,NA,49,101,NA,0,0,14.324,98,+
10158,14.642,92,81,4.7746,65,82,68,101,37,0,497.84,17.507,98,+
10159,19.735,NA,42,2.8648,NA,96,49,NA,59,0,0,NA,98,+
10160,17.825,80,20,4.138,61,85,49,21,59,NA,NA,14.324,98,+
10161,11.777,80,90,3.1831,28,34,68,17,37,0,0,12.732,55,+
10162,10.823,88,20,4.138,61,85,49,101,59,0,0,19.099,98,+
10163,14.324,80,42,2.8648,61,85,49,101,59,0,0,15.915,98,+
10164,9.5493,80,90,3.1831,NA,58,49,NA,59,0,0,12.732,98,+
10165,16.234,NA,NA,2.8648,61,34,49,101,59,NA,0,14.324,NA,+
10166,12.096,80,19,3.5014,NA,NA,49,101,59,0,0,12.732,98,+
10167,14.961,80,NA,NA,61,34,49,NA,59,0,0,NA,98,+
10168,13.687,80,42,2.8648,NA,NA,NA,101,NA,0,0,12.732,98,+
10169,NA,NA,90,3.1831,NA,NA,49,101,59,0,0,NA,98,+
10170,7.9577,NA,42,2.8648,61,96,NA,NA,59,0,0,14.006,98,+
10171,15.915,80,20,4.138,61,94,NA,NA,59,4782.3,NA,12.732,98,+
10172,14.006,80,42,2.8648,NA,26,49,101,59,0,0,12.732,98,+
10173,NA,80,81,4.7746,61,82,49,101,59,NA,0,15.915,98,+
10174,NA,80,NA,3.1831,61,NA,49,101,59,2323,0,12.732,98,+
10175,10.823,88,81,4.7746,61,82,49,101,59,2447.2,0,19.099,98,+
10176,14.642,92,20,4.138,61,34,49,101,59,0,NA,12.732,98,+
10177,9.231,80,19,3.5014,61,35,49,101,59,0,0,12.732,98,+
10178,18.462,80,20,4.138,61,NA,49,101,59,0,0,14.324,98,+
10179,NA,NA,20,4.138,61,34,49,69,59,2323,0,15.915,84,+
10180,12.414,87,20,4.138,61,34,49,101,59,0,0,19.099,98,+
10181,17.825,80,20,4.138,NA,34,68,101,59,0,0,NA,98,+
10182,18.78,80,63,4.4563,61,34,49,NA,59,0,NA,12.732,98,+
10183,18.462,NA,90,3.1831,61,34,49,101,59,NA,0,15.915,98,+
10184,12.414,88,18,3.8197,NA,14,103,101,37,NA,0,12.732,98,+
10185,13.051,80,63,4.4563,61,34,49,101,59,0,0,NA,98,+
10186,17.189,88,63,4.4563,61,85,NA,101,59,1396.1,0,14.324,98,+
10187,14.961,NA,90,3.1831,NA,14,49,21,59,0,0,12.732,98,+
10188,16.552,80,20,4.138,61,82,NA,21,NA,0,0,12.732,NA,+
10189,21.645,80,NA,5.093,NA,NA,49,NA,59,NA,0,17.507,NA,+
10190,NA,NA,90,3.1831,NA,26,49,NA,59,0,472.69,12.732,98,+
10191,NA,80,NA,4.4563,61,34,49,101,59,0,0,15.915,NA,+
10192,16.234,88,63,4.4563,28,82,99,101,59,0,0,NA,98,+
10193,12.096,NA,NA,NA,61,26,49,101,59,0,0,15.915,NA,+
10194,24.51,NA,NA,4.4563,61,NA,49,101,59,2987.7,NA,NA,98,+
10195,22.282,80,42,NA,61,44,49,101,59,0,692.01,12.732,98,+
10196,NA,57,81,4.7746,NA,82,68,101,59,3348.6,0,12.732,98,+
10197,NA,NA,63,4.4563,61,34,49,101,59,0,0,17.507,32,+
10198,14.961,36,42,2.8648,NA,NA,49,NA,59,0,0,12.732,98,+
10199,NA,80,42,2.8648,61,71,103,101,NA,0,0,12.732,NA,+
10200,16.234,57,20,4.138,61,82,NA,101,59,NA,NA,12.732,98,+
10201,12.096,80,90,3.1831,102,34,68,101,NA,NA,NA,12.732,NA,+
10202,10.823,80,90,3.1831,61,44,49,101,NA,0,NA,NA,98,+
10203,11.459,80,19,NA,61,NA,49,101,NA,0,0,12.732,98,+
10204,10.186,80,20,4.138,61,34,49,NA,59,0,0,19.099,98,+
10205,17.189,NA,42,NA,61,26,NA,NA,59,0,0,14.006,98,+
10206,14.642,80,NA,3.1831,61,NA,49,NA,59,0,0,15.279,98,+
10207,10.186,NA,20,NA,61,82,49,101,NA,31831,0,15.915,98,+
10208,11.777,80,NA,3.1831,NA,71,49,NA,59,0,0,12.732,98,+
10209,14.006,88,90,3.1831,61,NA,49,NA,59,0,0,12.732,98,+
10210,12.414,92,29,5.093,NA,82,49,101,59,0,NA,NA,98,+
10211,14.961,NA,NA,4.138,61,NA,49,101,59,NA,0,11.459,98,+
10212,14.961,80,NA,4.138,61,85,49,101,59,NA,629.3,12.732,98,+
10213,11.141,NA,NA,NA,61,NA,49,101,59,0,0,23.873,NA,+
10214,19.099,88,7,1.2732,61,96,NA,101,59,0,0,NA,98,+
10215,11.777,NA,NA,4.138,61,94,49,101,59,0,0,15.915,NA,+
10216,NA,36,42,2.8648,61,14,49,21,59,NA,0,15.915,98,+
10217,8.9127,88,63,4.4563,61,34,103,101,37,0,0,9.5493,98,+
10218,NA,NA,19,3.5014,61,NA,73,101,37,2447.2,NA,NA,NA,+
10219,NA,NA,NA,2.8648,NA,14,49,21,59,NA,0,12.732,98,+
10220,14.961,80,20,4.138,61,NA,49,NA,NA,0,0,14.324,98,+
10221,15.915,80,20,4.138,61,34,49,101,59,0,NA,12.732,NA,+
10222,NA,NA,NA,4.4563,65,NA,NA,101,37,8857.9,NA,11.141,98,+
10223,14.642,80,NA,4.138,NA,85,NA,101,59,31831,0,NA,98,+
10224,19.099,92,20,4.138,61,34,49,101,59,0,0,NA,NA,+
10225,12.414,NA,90,NA,NA,NA,NA,101,59,0,629.3,19.099,98,+
10226,15.915,80,20,4.138,61,14,49,101,59,NA,605.43,NA,NA,+
10227,12.096,80,NA,2.8648,61,85,49,NA,NA,0,0,12.732,98,+
10228,13.051,NA,20,NA,NA,26,49,101,59,2447.2,0,17.507,NA,+
10229,12.096,80,18,3.8197,65,NA,68,21,NA,NA,NA,15.915,NA,+
10230,22.918,NA,90,3.1831,61,NA,49,NA,59,2987.7,0,9.5493,98,+
10231,11.141,92,42,NA,NA,26,49,101,59,2323,0,NA,NA,+
10232,18.462,36,NA,3.1831,61,14,49,101,59,0,NA,12.732,98,+
10233,18.78,88,42,2.8648,61,NA,49,101,NA,0,0,12.732,33,+
10234,10.823,57,NA,3.1831,61,34,49,101,59,0,0,12.732,98,+
10235,11.459,80,42,2.8648,61,94,49,101,NA,0,0,14.324,98,+
10236,11.141,80,20,4.138,61,82,49,101,59,0,0,NA,98,+
10237,18.78,88,NA,NA,61,34,49,101,59,0,0,12.732,NA,+
10238,9.8676,80,42,2.8648,NA,58,103,101,37,1396.1,NA,12.732,98,+
10239,NA,NA,63,4.4563,61,34,49,101,NA,0,NA,15.915,40,+
10240,13.687,80,20,NA,61,85,49,101,59,NA,0,14.324,98,+
10241,15.915,80,NA,2.8648,28,26,68,101,59,0,0,12.732,98,+
10242,11.141,87,NA,3.1831,61,85,49,101,NA,0,0,15.915,98,+
10243,NA,NA,20,4.138,61,NA,NA,101,59,NA,0,NA,98,+
10244,16.552,80,29,5.093,65,34,68,101,59,0,0,12.732,98,+
10245,10.823,80,20,4.138,61,34,49,101,59,0,NA,15.915,NA,+
10246,21.963,NA,NA,2.8648,61,NA,49,NA,59,NA,0,19.099,98,+
10247,15.597,80,63,4.4563,61,34,49,NA,59,0,0,NA,98,+
10248,18.78,80,90,NA,61,14,103,NA,37,0,NA,4.4563,27,+
10249,14.324,80,20,4.138,NA,34,NA,NA,59,4782.3,0,19.099,NA,+
10250,13.051,92,29,5.093,NA,NA,49,101,NA,0,0,12.732,98,+
10251,19.735,NA,42,2.8648,61,58,49,NA,59,0,0,12.732,98,+
10252,18.462,80,20,4.138,61,82,49,NA,59,0,0,12.732,98,+
10253,16.87,80,NA,NA,61,34,49,101,59,0,629.3,12.732,98,+
10254,13.687,NA,42,2.8648,61,34,49,101,59,0,0,11.141,98,+
10255,14.642,NA,63,4.4563,61,34,49,101,59,0,0,15.915,98,+
10256,NA,NA,42,2.8648,61,26,49,101,59,0,0,12.732,NA,+
10257,NA,NA,20,4.138,61,82,NA,101,59,0,0,NA,98,+
10258,13.369,36,20,NA,61,34,49,101,59,0,0,16.552,98,+
10259,17.189,87,NA,5.093,61,82,49,101,59,NA,0,NA,NA,+
10260,19.735,80,20,NA,61,14,103,101,37,0,0,9.5493,98,+
10261,NA,80,20,4.138,61,NA,NA,101,59,NA,0,12.732,98,+
10262,18.462,80,2,NA,61,96,49,NA,59,0,NA,12.732,98,+
10263,17.507,NA,90,3.1831,61,26,NA,101,NA,0,0,12.732,98,+
10264,10.186,80,20,4.138,61,34,49,NA,59,NA,0,12.732,98,+
10265,14.324,57,63,4.4563,61,82,49,21,59,0,0,3.1831,98,+
10266,14.961,80,NA,2.8648,61,34,49,101,59,0,0,NA,98,+
10267,NA,92,NA,4.4563,61,82,103,101,37,4782.3,0,11.777,98,+
10268,10.186,88,20,4.138,NA,NA,103,101,37,0,0,2.5465,98,+
10269,NA,80,20,NA,61,34,NA,101,59,0,0,14.006,98,+
10270,NA,80,90,3.1831,61,NA,49,101,59,NA,0,12.732,98,+
10271,8.5944,NA,42,NA,61,NA,103,101,37,0,0,12.732,98,+
10272,10.504,80,20,4.138,61,NA,49,101,59,0,0,7.9577,98,+
10273,14.642,NA,20,4.138,61,NA,NA,101,59,NA,605.43,13.369,NA,+
10274,13.687,92,42,2.8648,NA,96,NA,101,59,0,0,12.096,98,+
10275,12.732,80,NA,2.8648,NA,85,49,101,59,NA,0,22.918,98,+
10276,10.504,80,42,2.8648,61,34,103,101,37,0,0,13.369,23,+
10277,12.732,87,63,4.4563,61,85,49,NA,59,0,0,NA,98,+
10278,NA,57,63,NA,61,NA,49,101,59,0,0,12.732,98,+
10279,NA,80,18,3.8197,NA,94,NA,101,59,0,NA,14.324,98,+
10280,14.961,88,90,NA,61,14,103,NA,37,0,0,11.141,98,+
10281,13.369,80,29,NA,NA,NA,NA,101,59,8857.9,0,NA,NA,+
10282,17.825,80,20,4.138,65,NA,68,101,NA,0,0,14.324,98,+
10283,20.69,NA,42,2.8648,61,NA,49,101,59,0,NA,12.732,98,+
10284,NA,NA,20,4.138,NA,NA,49,101,NA,0,0,NA,NA,+
10285,NA,57,63,4.4563,28,NA,68,21,37,0,0,12.732,98,+
10286,14.324,92,63,4.4563,61,82,49,101,59,0,0,19.099,98,+
10287,13.687,57,63,4.4563,65,94,68,21,37,2741.9,0,14.961,NA,+
10288,7.0028,80,20,4.138,65,26,NA,101,59,4313.1,0,17.507,98,+
10289,11.777,80,NA,4.138,61,82,49,101,59,0,0,12.732,98,+
10290,NA,80,20,4.138,61,NA,NA,101,NA,4782.3,0,15.915,NA,+
10291,15.597,80,NA,3.1831,NA,NA,68,NA,59,0,0,14.324,98,+
10292,NA,80,63,NA,NA,34,49,NA,59,NA,0,11.141,98,+
10293,13.369,80,20,4.138,61,34,49,101,59,0,768.72,19.099,98,+
10294,14.642,NA,20,4.138,61,34,49,101,59,0,NA,17.507,NA,+
10295,13.687,80,NA,4.138,NA,44,49,21,NA,0,0,12.732,43,+
10296,12.414,80,42,2.8648,61,NA,49,101,59,2323,0,12.732,98,+
10297,NA,80,18,3.8197,61,34,49,101,59,1396.1,0,NA,98,+
10298,11.777,NA,90,3.1831,61,14,49,NA,59,0,0,12.732,23,+
10299,NA,80,81,4.7746,61,82,49,101,59,NA,NA,14.324,98,+
10300,11.777,NA,20,4.138,NA,14,68,101,37,2741.9,0,NA,98,+
10301,15.597,88,81,4.7746,NA,82,49,NA,NA,31831,0,11.141,NA,+
10302,22.282,88,20,4.138,61,26,NA,101,59,NA,756.62,3.8197,98,+
10303,18.462,92,NA,NA,61,14,49,101,59,0,0,11.141,NA,+
10304,16.234,80,90,3.1831,61,NA,49,101,59,0,NA,12.732,98,+
10305,7.0028,92,4,2.5465,65,34,68,NA,59,0,0,NA,NA,+
10306,8.2761,80,20,4.138,61,85,103,101,37,1648.2,0,13.369,98,+
10307,7.6394,NA,20,4.138,NA,82,49,NA,59,0,0,14.006,98,+
10308,NA,80,20,4.138,61,34,103,101,37,NA,0,14.324,98,+
10309,15.597,88,81,4.7746,61,82,49,101,59,0,0,27.056,98,+
10310,16.552,80,18,3.8197,61,94,49,101,59,0,0,12.732,NA,+
10311,15.279,87,20,4.138,61,NA,49,101,59,NA,0,15.915,98,+
10312,19.735,80,90,3.1831,61,14,NA,101,37,0,0,12.096,98,+
10313,11.141,NA,NA,NA,65,34,68,101,59,NA,0,14.324,98,+
10314,19.417,80,90,3.1831,61,34,49,NA,59,0,0,14.324,98,+
10315,8.5944,80,42,2.8648,61,44,49,21,59,0,0,25.465,98,+
10316,14.006,80,81,4.7746,61,82,49,101,59,0,0,9.231,98,+
10317,12.096,80,63,NA,65,34,NA,101,37,3348.6,0,15.915,98,+
